participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.payoff_plus_participation_fee,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.participation_fee,session.config.num_rounds,session.config.real_world_currency_per_point,session.config.risk,Intro.1.player.id_in_group,Intro.1.player.window_width,Intro.1.player.window_height,Intro.1.player.browser,Intro.1.player.CQ1_1,Intro.1.player.CQ1_2,Intro.1.player.CQ2_1,Intro.1.player.CQ2_2,Intro.1.player.CQ3_1,Intro.1.player.CQ3_2,Intro.1.player.MCQ_1,Intro.1.player.MCQ_2,Intro.1.player.payoff,Intro.1.group.id_in_subsession,Intro.1.subsession.round_number,dPGG.1.player.id_in_group,dPGG.1.player.review_instructions,dPGG.1.player.wait_time_left,dPGG.1.player.endowment,dPGG.1.player.contribution,dPGG.1.player.belief,dPGG.1.player.gross_gain,dPGG.1.player.gain,dPGG.1.player.stock,dPGG.1.player.is_dropout,dPGG.1.player.payoff,dPGG.1.group.id_in_subsession,dPGG.1.group.residual,dPGG.1.group.EWE,dPGG.1.group.disaster,dPGG.1.group.total_contribution,dPGG.1.group.average_contribution,dPGG.1.group.individual_share,dPGG.1.group.bot_active,dPGG.1.group.wealth,dPGG.1.subsession.round_number,dPGG.2.player.id_in_group,dPGG.2.player.review_instructions,dPGG.2.player.wait_time_left,dPGG.2.player.endowment,dPGG.2.player.contribution,dPGG.2.player.belief,dPGG.2.player.gross_gain,dPGG.2.player.gain,dPGG.2.player.stock,dPGG.2.player.is_dropout,dPGG.2.player.payoff,dPGG.2.group.id_in_subsession,dPGG.2.group.residual,dPGG.2.group.EWE,dPGG.2.group.disaster,dPGG.2.group.total_contribution,dPGG.2.group.average_contribution,dPGG.2.group.individual_share,dPGG.2.group.bot_active,dPGG.2.group.wealth,dPGG.2.subsession.round_number,dPGG.3.player.id_in_group,dPGG.3.player.review_instructions,dPGG.3.player.wait_time_left,dPGG.3.player.endowment,dPGG.3.player.contribution,dPGG.3.player.belief,dPGG.3.player.gross_gain,dPGG.3.player.gain,dPGG.3.player.stock,dPGG.3.player.is_dropout,dPGG.3.player.payoff,dPGG.3.group.id_in_subsession,dPGG.3.group.residual,dPGG.3.group.EWE,dPGG.3.group.disaster,dPGG.3.group.total_contribution,dPGG.3.group.average_contribution,dPGG.3.group.individual_share,dPGG.3.group.bot_active,dPGG.3.group.wealth,dPGG.3.subsession.round_number,dPGG.4.player.id_in_group,dPGG.4.player.review_instructions,dPGG.4.player.wait_time_left,dPGG.4.player.endowment,dPGG.4.player.contribution,dPGG.4.player.belief,dPGG.4.player.gross_gain,dPGG.4.player.gain,dPGG.4.player.stock,dPGG.4.player.is_dropout,dPGG.4.player.payoff,dPGG.4.group.id_in_subsession,dPGG.4.group.residual,dPGG.4.group.EWE,dPGG.4.group.disaster,dPGG.4.group.total_contribution,dPGG.4.group.average_contribution,dPGG.4.group.individual_share,dPGG.4.group.bot_active,dPGG.4.group.wealth,dPGG.4.subsession.round_number,dPGG.5.player.id_in_group,dPGG.5.player.review_instructions,dPGG.5.player.wait_time_left,dPGG.5.player.endowment,dPGG.5.player.contribution,dPGG.5.player.belief,dPGG.5.player.gross_gain,dPGG.5.player.gain,dPGG.5.player.stock,dPGG.5.player.is_dropout,dPGG.5.player.payoff,dPGG.5.group.id_in_subsession,dPGG.5.group.residual,dPGG.5.group.EWE,dPGG.5.group.disaster,dPGG.5.group.total_contribution,dPGG.5.group.average_contribution,dPGG.5.group.individual_share,dPGG.5.group.bot_active,dPGG.5.group.wealth,dPGG.5.subsession.round_number,dPGG.6.player.id_in_group,dPGG.6.player.review_instructions,dPGG.6.player.wait_time_left,dPGG.6.player.endowment,dPGG.6.player.contribution,dPGG.6.player.belief,dPGG.6.player.gross_gain,dPGG.6.player.gain,dPGG.6.player.stock,dPGG.6.player.is_dropout,dPGG.6.player.payoff,dPGG.6.group.id_in_subsession,dPGG.6.group.residual,dPGG.6.group.EWE,dPGG.6.group.disaster,dPGG.6.group.total_contribution,dPGG.6.group.average_contribution,dPGG.6.group.individual_share,dPGG.6.group.bot_active,dPGG.6.group.wealth,dPGG.6.subsession.round_number,dPGG.7.player.id_in_group,dPGG.7.player.review_instructions,dPGG.7.player.wait_time_left,dPGG.7.player.endowment,dPGG.7.player.contribution,dPGG.7.player.belief,dPGG.7.player.gross_gain,dPGG.7.player.gain,dPGG.7.player.stock,dPGG.7.player.is_dropout,dPGG.7.player.payoff,dPGG.7.group.id_in_subsession,dPGG.7.group.residual,dPGG.7.group.EWE,dPGG.7.group.disaster,dPGG.7.group.total_contribution,dPGG.7.group.average_contribution,dPGG.7.group.individual_share,dPGG.7.group.bot_active,dPGG.7.group.wealth,dPGG.7.subsession.round_number,dPGG.8.player.id_in_group,dPGG.8.player.review_instructions,dPGG.8.player.wait_time_left,dPGG.8.player.endowment,dPGG.8.player.contribution,dPGG.8.player.belief,dPGG.8.player.gross_gain,dPGG.8.player.gain,dPGG.8.player.stock,dPGG.8.player.is_dropout,dPGG.8.player.payoff,dPGG.8.group.id_in_subsession,dPGG.8.group.residual,dPGG.8.group.EWE,dPGG.8.group.disaster,dPGG.8.group.total_contribution,dPGG.8.group.average_contribution,dPGG.8.group.individual_share,dPGG.8.group.bot_active,dPGG.8.group.wealth,dPGG.8.subsession.round_number,dPGG.9.player.id_in_group,dPGG.9.player.review_instructions,dPGG.9.player.wait_time_left,dPGG.9.player.endowment,dPGG.9.player.contribution,dPGG.9.player.belief,dPGG.9.player.gross_gain,dPGG.9.player.gain,dPGG.9.player.stock,dPGG.9.player.is_dropout,dPGG.9.player.payoff,dPGG.9.group.id_in_subsession,dPGG.9.group.residual,dPGG.9.group.EWE,dPGG.9.group.disaster,dPGG.9.group.total_contribution,dPGG.9.group.average_contribution,dPGG.9.group.individual_share,dPGG.9.group.bot_active,dPGG.9.group.wealth,dPGG.9.subsession.round_number,dPGG.10.player.id_in_group,dPGG.10.player.review_instructions,dPGG.10.player.wait_time_left,dPGG.10.player.endowment,dPGG.10.player.contribution,dPGG.10.player.belief,dPGG.10.player.gross_gain,dPGG.10.player.gain,dPGG.10.player.stock,dPGG.10.player.is_dropout,dPGG.10.player.payoff,dPGG.10.group.id_in_subsession,dPGG.10.group.residual,dPGG.10.group.EWE,dPGG.10.group.disaster,dPGG.10.group.total_contribution,dPGG.10.group.average_contribution,dPGG.10.group.individual_share,dPGG.10.group.bot_active,dPGG.10.group.wealth,dPGG.10.subsession.round_number,dPGG.11.player.id_in_group,dPGG.11.player.review_instructions,dPGG.11.player.wait_time_left,dPGG.11.player.endowment,dPGG.11.player.contribution,dPGG.11.player.belief,dPGG.11.player.gross_gain,dPGG.11.player.gain,dPGG.11.player.stock,dPGG.11.player.is_dropout,dPGG.11.player.payoff,dPGG.11.group.id_in_subsession,dPGG.11.group.residual,dPGG.11.group.EWE,dPGG.11.group.disaster,dPGG.11.group.total_contribution,dPGG.11.group.average_contribution,dPGG.11.group.individual_share,dPGG.11.group.bot_active,dPGG.11.group.wealth,dPGG.11.subsession.round_number,dPGG.12.player.id_in_group,dPGG.12.player.review_instructions,dPGG.12.player.wait_time_left,dPGG.12.player.endowment,dPGG.12.player.contribution,dPGG.12.player.belief,dPGG.12.player.gross_gain,dPGG.12.player.gain,dPGG.12.player.stock,dPGG.12.player.is_dropout,dPGG.12.player.payoff,dPGG.12.group.id_in_subsession,dPGG.12.group.residual,dPGG.12.group.EWE,dPGG.12.group.disaster,dPGG.12.group.total_contribution,dPGG.12.group.average_contribution,dPGG.12.group.individual_share,dPGG.12.group.bot_active,dPGG.12.group.wealth,dPGG.12.subsession.round_number,dPGG.13.player.id_in_group,dPGG.13.player.review_instructions,dPGG.13.player.wait_time_left,dPGG.13.player.endowment,dPGG.13.player.contribution,dPGG.13.player.belief,dPGG.13.player.gross_gain,dPGG.13.player.gain,dPGG.13.player.stock,dPGG.13.player.is_dropout,dPGG.13.player.payoff,dPGG.13.group.id_in_subsession,dPGG.13.group.residual,dPGG.13.group.EWE,dPGG.13.group.disaster,dPGG.13.group.total_contribution,dPGG.13.group.average_contribution,dPGG.13.group.individual_share,dPGG.13.group.bot_active,dPGG.13.group.wealth,dPGG.13.subsession.round_number,dPGG.14.player.id_in_group,dPGG.14.player.review_instructions,dPGG.14.player.wait_time_left,dPGG.14.player.endowment,dPGG.14.player.contribution,dPGG.14.player.belief,dPGG.14.player.gross_gain,dPGG.14.player.gain,dPGG.14.player.stock,dPGG.14.player.is_dropout,dPGG.14.player.payoff,dPGG.14.group.id_in_subsession,dPGG.14.group.residual,dPGG.14.group.EWE,dPGG.14.group.disaster,dPGG.14.group.total_contribution,dPGG.14.group.average_contribution,dPGG.14.group.individual_share,dPGG.14.group.bot_active,dPGG.14.group.wealth,dPGG.14.subsession.round_number,dPGG.15.player.id_in_group,dPGG.15.player.review_instructions,dPGG.15.player.wait_time_left,dPGG.15.player.endowment,dPGG.15.player.contribution,dPGG.15.player.belief,dPGG.15.player.gross_gain,dPGG.15.player.gain,dPGG.15.player.stock,dPGG.15.player.is_dropout,dPGG.15.player.payoff,dPGG.15.group.id_in_subsession,dPGG.15.group.residual,dPGG.15.group.EWE,dPGG.15.group.disaster,dPGG.15.group.total_contribution,dPGG.15.group.average_contribution,dPGG.15.group.individual_share,dPGG.15.group.bot_active,dPGG.15.group.wealth,dPGG.15.subsession.round_number,Outro.1.player.id_in_group,Outro.1.player.PQ01,Outro.1.player.PQ02,Outro.1.player.PQ03,Outro.1.player.PQ04,Outro.1.player.PQ05,Outro.1.player.PQ06,Outro.1.player.PQ07,Outro.1.player.PQ08,Outro.1.player.PQ09,Outro.1.player.PQ10,Outro.1.player.PQ11,Outro.1.player.PQ12,Outro.1.player.PQ13,Outro.1.player.PQ14,Outro.1.player.Age,Outro.1.player.Gender,Outro.1.player.Education,Outro.1.player.Income,Outro.1.player.Comprehension,Outro.1.player.CLICCS1,Outro.1.player.CLICCS2,Outro.1.player.payoff,Outro.1.group.id_in_subsession,Outro.1.subsession.round_number
1,1pccfs8j,,1,82,82,Outro,Outro_Final,2021-03-16 19:41:34.308322+00:00,1,,,34,3.70,5m61xyoi,,,,,0,2.00,10,0.05,0.33,1,1,1,Chrome Canary,20,20,25,25,58,50,,,0,1,1,1,0,6,20,8,18,3,3,23,0,50,2,0,0,0,29,7.25,11,0,80,1,1,0,,23,13,,-1,-1,22,0,-1,2,0,0,0,31,7.75,12,0,95,2,1,0,,22,6,,10,-6,16,0,-6,2,0,1,1,41,10.25,16,0,112,3,1,0,,16,7,,4,4,20,0,4,2,0,0,0,27,6.75,11,0,68,4,1,0,,20,9,,2,-9,11,0,-9,2,0,1,1,28,7.0,11,0,85,5,1,0,,11,5,,4,4,15,0,4,2,0,0,0,22,5.5,9,0,51,6,1,0,,15,9,,0,-7,8,0,-7,2,0,1,1,23,5.75,9,0,65,7,1,0,,8,2,,3,3,11,0,3,2,0,0,0,13,3.25,5,0,41,8,1,0,,11,6,,3,-4,7,0,-4,2,0,1,1,23,5.75,9,0,48,9,1,0,,7,4,,0,0,7,0,0,2,0,0,0,10,2.5,4,0,32,10,1,0,,,,,,,,0,0,2,0,0,0,,,,0,,11,1,0,,,,,,,,0,0,2,0,0,0,,,,0,,12,1,0,,,,,,,,0,0,2,0,0,0,,,,0,,13,1,0,,,,,,,,0,0,2,0,0,0,,,,0,,14,1,0,,,,,,,,0,0,2,0,0,0,,,,0,,15,1,3,3,3,6,4,3,6,5,5,6,2,3,2,0,40,diverse,uni,28319,yes,lorem ipsum 1,lorem ipsum 2,0,1,1
2,vgqpjb8t,,1,82,82,Outro,Outro_Final,2021-03-16 19:41:34.372094+00:00,1,,,32,3.60,5m61xyoi,,,,,0,2.00,10,0.05,0.33,2,1,1,Chrome Canary,20,20,25,25,58,50,,,0,1,1,2,0,6,20,4,17,7,7,27,0,49,2,0,0,0,29,7.25,11,0,80,1,2,0,,27,7,,5,5,32,0,5,2,0,0,0,31,7.75,12,0,95,2,2,0,,32,12,,4,-14,18,0,-14,2,0,1,1,41,10.25,16,0,112,3,2,0,,18,3,,8,8,26,0,8,2,0,0,0,27,6.75,11,0,68,4,2,0,,26,9,,2,-12,14,0,-12,2,0,1,1,28,7.0,11,0,85,5,2,0,,14,3,,6,6,20,0,6,2,0,0,0,22,5.5,9,0,51,6,2,0,,20,6,,3,-8,12,0,-8,2,0,1,1,23,5.75,9,0,65,7,2,0,,12,6,,-1,-1,11,0,-1,2,0,0,0,13,3.25,5,0,41,8,2,0,,11,5,,4,-3,8,0,-3,2,0,1,1,23,5.75,9,0,48,9,2,0,,8,2,,2,2,10,0,2,2,0,0,0,10,2.5,4,0,32,10,2,0,,,,,,,,0,0,2,0,0,0,,,,0,,11,2,0,,,,,,,,0,0,2,0,0,0,,,,0,,12,2,0,,,,,,,,0,0,2,0,0,0,,,,0,,13,2,0,,,,,,,,0,0,2,0,0,0,,,,0,,14,2,0,,,,,,,,0,0,2,0,0,0,,,,0,,15,2,2,5,4,6,4,6,2,0,5,0,6,0,2,6,47,diverse,uni,25550,yes,lorem ipsum 1,lorem ipsum 2,0,1,1
3,v33jxa1s,,1,82,82,Outro,Outro_Final,2021-03-16 19:41:34.400820+00:00,1,,,37,3.85,5m61xyoi,,,,,0,2.00,10,0.05,0.33,3,1,1,Chrome Canary,20,20,25,25,58,50,,,0,1,1,3,0,6,20,9,17,2,2,22,0,49,2,0,0,0,29,7.25,11,0,80,1,3,0,,22,5,,7,7,29,0,7,2,0,0,0,31,7.75,12,0,95,2,3,0,,29,7,,9,-10,19,0,-10,2,0,1,1,41,10.25,16,0,112,3,3,0,,19,9,,2,2,21,0,2,2,0,0,0,27,6.75,11,0,68,4,3,0,,21,5,,6,-7,14,0,-7,2,0,1,1,28,7.0,11,0,85,5,3,0,,14,7,,2,2,16,0,2,2,0,0,0,22,5.5,9,0,51,6,3,0,,16,6,,3,-6,10,0,-6,2,0,1,1,23,5.75,9,0,65,7,3,0,,10,3,,2,2,12,0,2,2,0,0,0,13,3.25,5,0,41,8,3,0,,12,4,,5,-3,9,0,-3,2,0,1,1,23,5.75,9,0,48,9,3,0,,9,3,,1,1,10,0,1,2,0,0,0,10,2.5,4,0,32,10,3,0,,,,,,,,0,0,2,0,0,0,,,,0,,11,3,0,,,,,,,,0,0,2,0,0,0,,,,0,,12,3,0,,,,,,,,0,0,2,0,0,0,,,,0,,13,3,0,,,,,,,,0,0,2,0,0,0,,,,0,,14,3,0,,,,,,,,0,0,2,0,0,0,,,,0,,15,3,6,5,5,1,4,2,2,1,3,6,3,2,1,1,61,diverse,uni,43665,yes,lorem ipsum 1,lorem ipsum 2,0,1,1
4,zfv99ewo,,1,82,82,Outro,Outro_Final,2021-03-16 19:41:34.430154+00:00,1,,,30,3.50,5m61xyoi,,,,,0,2.00,10,0.05,0.33,4,1,1,Chrome Canary,20,20,25,25,58,50,,,0,1,1,4,0,,20,8,10,3,3,23,0,42,2,0,0,0,29,7.25,11,0,80,1,4,0,,23,6,,6,6,29,0,6,2,0,0,0,31,7.75,12,0,95,2,4,0,,29,16,,0,-14,15,0,-14,2,0,1,1,41,10.25,16,0,112,3,4,0,,15,8,,3,3,18,0,3,2,0,0,0,27,6.75,11,0,68,4,4,0,,18,5,,6,-6,12,0,-6,2,0,1,1,28,7.0,11,0,85,5,4,0,,12,7,,2,2,14,0,2,2,0,0,0,22,5.5,9,0,51,6,4,0,,14,2,,7,-3,11,0,-3,2,0,1,1,23,5.75,9,0,65,7,4,0,,11,2,,3,3,14,0,3,2,0,0,0,13,3.25,5,0,41,8,4,0,,14,8,,1,-6,8,0,-6,2,0,1,1,23,5.75,9,0,48,9,4,0,,8,1,,3,3,11,0,3,2,0,0,0,10,2.5,4,0,32,10,4,0,,,,,,,,0,0,2,0,0,0,,,,0,,11,4,0,,,,,,,,0,0,2,0,0,0,,,,0,,12,4,0,,,,,,,,0,0,2,0,0,0,,,,0,,13,4,0,,,,,,,,0,0,2,0,0,0,,,,0,,14,4,0,,,,,,,,0,0,2,0,0,0,,,,0,,15,4,6,0,1,1,0,1,4,6,0,2,0,6,0,4,55,diverse,uni,31381,yes,lorem ipsum 1,lorem ipsum 2,0,1,1
5,uwibktn9,,1,82,82,Outro,Outro_Final,2021-03-16 19:41:34.458353+00:00,1,,,44,4.20,5m61xyoi,,,,,0,2.00,10,0.05,0.33,5,1,1,Chrome Canary,20,20,25,25,58,50,,,0,1,1,1,0,6,20,9,20,0,0,20,0,44,3,0,0,0,23,5.75,9,0,80,1,1,0,,20,5,,8,8,28,0,8,3,0,0,0,33,8.25,13,0,93,2,1,0,,28,7,,9,-9,19,0,-9,3,0,1,1,41,10.25,16,0,112,3,1,0,,19,6,,5,5,24,0,5,3,0,0,0,28,7.0,11,0,69,4,1,0,,24,13,,0,0,24,0,0,3,0,0,0,34,8.5,13,0,85,5,1,0,,24,7,,6,-9,15,0,-9,3,0,1,1,34,8.5,13,0,103,6,1,0,,15,6,,3,3,18,0,3,3,0,0,0,22,5.5,9,0,61,7,1,0,,18,10,,3,-7,11,0,-7,3,0,1,1,33,8.25,13,0,75,8,1,0,,11,6,,3,3,14,0,3,3,0,0,0,23,5.75,9,0,48,9,1,0,,14,2,,6,6,20,0,6,3,0,0,0,20,5.0,8,0,61,10,1,0,,,,,,,,0,0,3,0,0,0,,,,0,,11,1,0,,,,,,,,0,0,3,0,0,0,,,,0,,12,1,0,,,,,,,,0,0,3,0,0,0,,,,0,,13,1,0,,,,,,,,0,0,3,0,0,0,,,,0,,14,1,0,,,,,,,,0,0,3,0,0,0,,,,0,,15,5,1,5,0,0,5,4,4,4,3,2,1,2,4,1,64,diverse,uni,47987,yes,lorem ipsum 1,lorem ipsum 2,0,1,1
6,fvzi8slc,,1,82,82,Outro,Outro_Final,2021-03-16 19:41:34.484784+00:00,1,,,39,3.95,5m61xyoi,,,,,0,2.00,10,0.05,0.33,6,1,1,Chrome Canary,20,20,25,25,58,50,,,0,1,1,2,0,6,20,5,11,4,4,24,0,47,3,0,0,0,23,5.75,9,0,80,1,2,0,,24,12,,1,1,25,0,1,3,0,0,0,33,8.25,13,0,93,2,2,0,,25,11,,5,-10,15,0,-10,3,0,1,1,41,10.25,16,0,112,3,2,0,,15,9,,2,2,17,0,2,3,0,0,0,28,7.0,11,0,69,4,2,0,,17,4,,9,9,26,0,9,3,0,0,0,34,8.5,13,0,85,5,2,0,,26,12,,1,-12,14,0,-12,3,0,1,1,34,8.5,13,0,103,6,2,0,,14,4,,5,5,19,0,5,3,0,0,0,22,5.5,9,0,61,7,2,0,,19,8,,5,-7,12,0,-7,3,0,1,1,33,8.25,13,0,75,8,2,0,,12,7,,2,2,14,0,2,3,0,0,0,23,5.75,9,0,48,9,2,0,,14,6,,2,2,16,0,2,3,0,0,0,20,5.0,8,0,61,10,2,0,,,,,,,,0,0,3,0,0,0,,,,0,,11,2,0,,,,,,,,0,0,3,0,0,0,,,,0,,12,2,0,,,,,,,,0,0,3,0,0,0,,,,0,,13,2,0,,,,,,,,0,0,3,0,0,0,,,,0,,14,2,0,,,,,,,,0,0,3,0,0,0,,,,0,,15,6,2,3,5,3,6,6,1,6,5,4,1,3,2,0,43,diverse,uni,46704,yes,lorem ipsum 1,lorem ipsum 2,0,1,1
7,g92j2wax,,1,82,82,Outro,Outro_Final,2021-03-16 19:41:34.511380+00:00,1,,,47,4.35,5m61xyoi,,,,,0,2.00,10,0.05,0.33,7,1,1,Chrome Canary,20,20,25,25,58,50,,,0,1,1,3,0,6,20,5,17,4,4,24,0,53,3,0,0,0,23,5.75,9,0,80,1,3,0,,24,7,,6,6,30,0,6,3,0,0,0,33,8.25,13,0,93,2,3,0,,30,9,,7,-11,19,0,-11,3,0,1,1,41,10.25,16,0,112,3,3,0,,19,5,,6,6,25,0,6,3,0,0,0,28,7.0,11,0,69,4,3,0,,25,11,,2,2,27,0,2,3,0,0,0,34,8.5,13,0,85,5,3,0,,27,6,,7,-10,17,0,-10,3,0,1,1,34,8.5,13,0,103,6,3,0,,17,4,,5,5,22,0,5,3,0,0,0,22,5.5,9,0,61,7,3,0,,22,6,,7,-7,15,0,-7,3,0,1,1,33,8.25,13,0,75,8,3,0,,15,5,,4,4,19,0,4,3,0,0,0,23,5.75,9,0,48,9,3,0,,19,9,,-1,-1,18,0,-1,3,0,0,0,20,5.0,8,0,61,10,3,0,,,,,,,,0,0,3,0,0,0,,,,0,,11,3,0,,,,,,,,0,0,3,0,0,0,,,,0,,12,3,0,,,,,,,,0,0,3,0,0,0,,,,0,,13,3,0,,,,,,,,0,0,3,0,0,0,,,,0,,14,3,0,,,,,,,,0,0,3,0,0,0,,,,0,,15,7,4,1,1,2,0,5,6,5,5,4,0,5,4,1,53,diverse,uni,28459,yes,lorem ipsum 1,lorem ipsum 2,0,1,1
8,vxjfos1h,,1,82,82,Outro,Outro_Final,2021-03-16 19:41:34.538668+00:00,1,,,48,4.40,5m61xyoi,,,,,0,2.00,10,0.05,0.33,8,1,1,Chrome Canary,20,20,25,25,58,50,,,0,1,1,4,0,,20,4,20,5,5,25,0,54,3,0,0,0,23,5.75,9,0,80,1,4,0,,25,9,,4,4,29,0,4,3,0,0,0,33,8.25,13,0,93,2,4,0,,29,14,,2,-13,16,0,-13,3,0,1,1,41,10.25,16,0,112,3,4,0,,16,8,,3,3,19,0,3,3,0,0,0,28,7.0,11,0,69,4,4,0,,19,6,,7,7,26,0,7,3,0,0,0,34,8.5,13,0,85,5,4,0,,26,9,,4,-11,15,0,-11,3,0,1,1,34,8.5,13,0,103,6,4,0,,15,8,,1,1,16,0,1,3,0,0,0,22,5.5,9,0,61,7,4,0,,16,9,,4,-6,10,0,-6,3,0,1,1,33,8.25,13,0,75,8,4,0,,10,5,,4,4,14,0,4,3,0,0,0,23,5.75,9,0,48,9,4,0,,14,3,,5,5,19,0,5,3,0,0,0,20,5.0,8,0,61,10,4,0,,,,,,,,0,0,3,0,0,0,,,,0,,11,4,0,,,,,,,,0,0,3,0,0,0,,,,0,,12,4,0,,,,,,,,0,0,3,0,0,0,,,,0,,13,4,0,,,,,,,,0,0,3,0,0,0,,,,0,,14,4,0,,,,,,,,0,0,3,0,0,0,,,,0,,15,8,3,3,0,5,3,3,3,6,5,6,2,6,3,6,59,diverse,uni,45348,yes,lorem ipsum 1,lorem ipsum 2,0,1,1
9,hkvg2cph,,1,82,82,Outro,Outro_Final,2021-03-16 19:41:34.565297+00:00,1,,,38,3.90,5m61xyoi,,,,,0,2.00,10,0.05,0.33,9,1,1,Chrome Canary,20,20,25,25,58,50,,,0,1,1,1,0,6,20,4,17,8,8,28,0,47,4,0,0,0,32,8.0,12,0,80,1,1,0,,28,5,,6,6,34,0,6,4,0,0,0,29,7.25,11,0,96,2,1,0,,34,7,,8,8,42,0,8,4,0,0,0,40,10.0,15,0,111,3,1,0,,42,16,,6,6,48,0,6,4,0,0,0,58,14.5,22,0,131,4,1,0,,48,12,,9,9,57,0,9,4,0,0,0,54,13.5,21,0,161,5,1,0,,57,32,,3,3,60,0,3,4,0,0,0,93,23.25,35,0,191,6,1,0,,60,33,,6,-27,33,0,-27,4,0,1,1,104,26.0,39,0,238,7,1,0,,33,8,,17,-8,25,0,-8,4,0,1,1,66,16.5,25,0,146,8,1,0,,25,7,,5,-10,15,0,-10,4,0,1,1,30,7.5,12,0,91,9,1,0,,15,3,,4,4,19,0,4,4,0,0,0,18,4.5,7,0,55,10,1,0,,,,,,,,0,0,4,0,0,0,,,,0,,11,1,0,,,,,,,,0,0,4,0,0,0,,,,0,,12,1,0,,,,,,,,0,0,4,0,0,0,,,,0,,13,1,0,,,,,,,,0,0,4,0,0,0,,,,0,,14,1,0,,,,,,,,0,0,4,0,0,0,,,,0,,15,9,0,3,3,0,4,1,0,1,0,1,3,5,0,1,20,diverse,uni,39072,yes,lorem ipsum 1,lorem ipsum 2,0,1,1
10,fsz329j5,,1,82,82,Outro,Outro_Final,2021-03-16 19:41:34.591611+00:00,1,,,34,3.70,5m61xyoi,,,,,0,2.00,10,0.05,0.33,10,1,1,Chrome Canary,20,20,25,25,58,50,,,0,1,1,2,0,6,20,12,12,0,0,20,0,42,4,0,0,0,32,8.0,12,0,80,1,2,0,,20,9,,2,2,22,0,2,4,0,0,0,29,7.25,11,0,96,2,2,0,,22,13,,2,2,24,0,2,4,0,0,0,40,10.0,15,0,111,3,2,0,,24,7,,15,15,39,0,15,4,0,0,0,58,14.5,22,0,131,4,2,0,,39,8,,13,13,52,0,13,4,0,0,0,54,13.5,21,0,161,5,2,0,,52,23,,12,12,64,0,12,4,0,0,0,93,23.25,35,0,191,6,2,0,,64,30,,9,-27,37,0,-27,4,0,1,1,104,26.0,39,0,238,7,2,0,,37,22,,3,-17,20,0,-17,4,0,1,1,66,16.5,25,0,146,8,2,0,,20,11,,1,-9,11,0,-9,4,0,1,1,30,7.5,12,0,91,9,2,0,,11,6,,1,1,12,0,1,4,0,0,0,18,4.5,7,0,55,10,2,0,,,,,,,,0,0,4,0,0,0,,,,0,,11,2,0,,,,,,,,0,0,4,0,0,0,,,,0,,12,2,0,,,,,,,,0,0,4,0,0,0,,,,0,,13,2,0,,,,,,,,0,0,4,0,0,0,,,,0,,14,2,0,,,,,,,,0,0,4,0,0,0,,,,0,,15,10,5,3,2,4,6,5,3,2,1,5,6,0,4,6,40,diverse,uni,43616,yes,lorem ipsum 1,lorem ipsum 2,0,1,1
