participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.payoff_plus_participation_fee,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.num_rounds,session.config.participation_fee,session.config.real_world_currency_per_point,session.config.risk,Intro.1.player.id_in_group,Intro.1.player.window_width,Intro.1.player.window_height,Intro.1.player.browser,Intro.1.player.CQ1_1,Intro.1.player.CQ1_2,Intro.1.player.CQ2_1,Intro.1.player.CQ2_2,Intro.1.player.MCQ_1,Intro.1.player.MCQ_2,Intro.1.player.payoff,Intro.1.group.id_in_subsession,Intro.1.subsession.round_number,dPGG.1.player.id_in_group,dPGG.1.player.review_instructions,dPGG.1.player.wait_time_left,dPGG.1.player.endowment,dPGG.1.player.contribution,dPGG.1.player.belief,dPGG.1.player.gross_gain,dPGG.1.player.gain,dPGG.1.player.stock,dPGG.1.player.is_dropout,dPGG.1.player.payoff,dPGG.1.group.id_in_subsession,dPGG.1.group.EWE,dPGG.1.group.disaster,dPGG.1.group.total_contribution,dPGG.1.group.average_contribution,dPGG.1.group.individual_share,dPGG.1.group.bot_active,dPGG.1.group.wealth,dPGG.1.subsession.round_number,dPGG.2.player.id_in_group,dPGG.2.player.review_instructions,dPGG.2.player.wait_time_left,dPGG.2.player.endowment,dPGG.2.player.contribution,dPGG.2.player.belief,dPGG.2.player.gross_gain,dPGG.2.player.gain,dPGG.2.player.stock,dPGG.2.player.is_dropout,dPGG.2.player.payoff,dPGG.2.group.id_in_subsession,dPGG.2.group.EWE,dPGG.2.group.disaster,dPGG.2.group.total_contribution,dPGG.2.group.average_contribution,dPGG.2.group.individual_share,dPGG.2.group.bot_active,dPGG.2.group.wealth,dPGG.2.subsession.round_number,dPGG.3.player.id_in_group,dPGG.3.player.review_instructions,dPGG.3.player.wait_time_left,dPGG.3.player.endowment,dPGG.3.player.contribution,dPGG.3.player.belief,dPGG.3.player.gross_gain,dPGG.3.player.gain,dPGG.3.player.stock,dPGG.3.player.is_dropout,dPGG.3.player.payoff,dPGG.3.group.id_in_subsession,dPGG.3.group.EWE,dPGG.3.group.disaster,dPGG.3.group.total_contribution,dPGG.3.group.average_contribution,dPGG.3.group.individual_share,dPGG.3.group.bot_active,dPGG.3.group.wealth,dPGG.3.subsession.round_number,dPGG.4.player.id_in_group,dPGG.4.player.review_instructions,dPGG.4.player.wait_time_left,dPGG.4.player.endowment,dPGG.4.player.contribution,dPGG.4.player.belief,dPGG.4.player.gross_gain,dPGG.4.player.gain,dPGG.4.player.stock,dPGG.4.player.is_dropout,dPGG.4.player.payoff,dPGG.4.group.id_in_subsession,dPGG.4.group.EWE,dPGG.4.group.disaster,dPGG.4.group.total_contribution,dPGG.4.group.average_contribution,dPGG.4.group.individual_share,dPGG.4.group.bot_active,dPGG.4.group.wealth,dPGG.4.subsession.round_number,dPGG.5.player.id_in_group,dPGG.5.player.review_instructions,dPGG.5.player.wait_time_left,dPGG.5.player.endowment,dPGG.5.player.contribution,dPGG.5.player.belief,dPGG.5.player.gross_gain,dPGG.5.player.gain,dPGG.5.player.stock,dPGG.5.player.is_dropout,dPGG.5.player.payoff,dPGG.5.group.id_in_subsession,dPGG.5.group.EWE,dPGG.5.group.disaster,dPGG.5.group.total_contribution,dPGG.5.group.average_contribution,dPGG.5.group.individual_share,dPGG.5.group.bot_active,dPGG.5.group.wealth,dPGG.5.subsession.round_number,dPGG.6.player.id_in_group,dPGG.6.player.review_instructions,dPGG.6.player.wait_time_left,dPGG.6.player.endowment,dPGG.6.player.contribution,dPGG.6.player.belief,dPGG.6.player.gross_gain,dPGG.6.player.gain,dPGG.6.player.stock,dPGG.6.player.is_dropout,dPGG.6.player.payoff,dPGG.6.group.id_in_subsession,dPGG.6.group.EWE,dPGG.6.group.disaster,dPGG.6.group.total_contribution,dPGG.6.group.average_contribution,dPGG.6.group.individual_share,dPGG.6.group.bot_active,dPGG.6.group.wealth,dPGG.6.subsession.round_number,dPGG.7.player.id_in_group,dPGG.7.player.review_instructions,dPGG.7.player.wait_time_left,dPGG.7.player.endowment,dPGG.7.player.contribution,dPGG.7.player.belief,dPGG.7.player.gross_gain,dPGG.7.player.gain,dPGG.7.player.stock,dPGG.7.player.is_dropout,dPGG.7.player.payoff,dPGG.7.group.id_in_subsession,dPGG.7.group.EWE,dPGG.7.group.disaster,dPGG.7.group.total_contribution,dPGG.7.group.average_contribution,dPGG.7.group.individual_share,dPGG.7.group.bot_active,dPGG.7.group.wealth,dPGG.7.subsession.round_number,dPGG.8.player.id_in_group,dPGG.8.player.review_instructions,dPGG.8.player.wait_time_left,dPGG.8.player.endowment,dPGG.8.player.contribution,dPGG.8.player.belief,dPGG.8.player.gross_gain,dPGG.8.player.gain,dPGG.8.player.stock,dPGG.8.player.is_dropout,dPGG.8.player.payoff,dPGG.8.group.id_in_subsession,dPGG.8.group.EWE,dPGG.8.group.disaster,dPGG.8.group.total_contribution,dPGG.8.group.average_contribution,dPGG.8.group.individual_share,dPGG.8.group.bot_active,dPGG.8.group.wealth,dPGG.8.subsession.round_number,dPGG.9.player.id_in_group,dPGG.9.player.review_instructions,dPGG.9.player.wait_time_left,dPGG.9.player.endowment,dPGG.9.player.contribution,dPGG.9.player.belief,dPGG.9.player.gross_gain,dPGG.9.player.gain,dPGG.9.player.stock,dPGG.9.player.is_dropout,dPGG.9.player.payoff,dPGG.9.group.id_in_subsession,dPGG.9.group.EWE,dPGG.9.group.disaster,dPGG.9.group.total_contribution,dPGG.9.group.average_contribution,dPGG.9.group.individual_share,dPGG.9.group.bot_active,dPGG.9.group.wealth,dPGG.9.subsession.round_number,dPGG.10.player.id_in_group,dPGG.10.player.review_instructions,dPGG.10.player.wait_time_left,dPGG.10.player.endowment,dPGG.10.player.contribution,dPGG.10.player.belief,dPGG.10.player.gross_gain,dPGG.10.player.gain,dPGG.10.player.stock,dPGG.10.player.is_dropout,dPGG.10.player.payoff,dPGG.10.group.id_in_subsession,dPGG.10.group.EWE,dPGG.10.group.disaster,dPGG.10.group.total_contribution,dPGG.10.group.average_contribution,dPGG.10.group.individual_share,dPGG.10.group.bot_active,dPGG.10.group.wealth,dPGG.10.subsession.round_number,dPGG.11.player.id_in_group,dPGG.11.player.review_instructions,dPGG.11.player.wait_time_left,dPGG.11.player.endowment,dPGG.11.player.contribution,dPGG.11.player.belief,dPGG.11.player.gross_gain,dPGG.11.player.gain,dPGG.11.player.stock,dPGG.11.player.is_dropout,dPGG.11.player.payoff,dPGG.11.group.id_in_subsession,dPGG.11.group.EWE,dPGG.11.group.disaster,dPGG.11.group.total_contribution,dPGG.11.group.average_contribution,dPGG.11.group.individual_share,dPGG.11.group.bot_active,dPGG.11.group.wealth,dPGG.11.subsession.round_number,dPGG.12.player.id_in_group,dPGG.12.player.review_instructions,dPGG.12.player.wait_time_left,dPGG.12.player.endowment,dPGG.12.player.contribution,dPGG.12.player.belief,dPGG.12.player.gross_gain,dPGG.12.player.gain,dPGG.12.player.stock,dPGG.12.player.is_dropout,dPGG.12.player.payoff,dPGG.12.group.id_in_subsession,dPGG.12.group.EWE,dPGG.12.group.disaster,dPGG.12.group.total_contribution,dPGG.12.group.average_contribution,dPGG.12.group.individual_share,dPGG.12.group.bot_active,dPGG.12.group.wealth,dPGG.12.subsession.round_number,dPGG.13.player.id_in_group,dPGG.13.player.review_instructions,dPGG.13.player.wait_time_left,dPGG.13.player.endowment,dPGG.13.player.contribution,dPGG.13.player.belief,dPGG.13.player.gross_gain,dPGG.13.player.gain,dPGG.13.player.stock,dPGG.13.player.is_dropout,dPGG.13.player.payoff,dPGG.13.group.id_in_subsession,dPGG.13.group.EWE,dPGG.13.group.disaster,dPGG.13.group.total_contribution,dPGG.13.group.average_contribution,dPGG.13.group.individual_share,dPGG.13.group.bot_active,dPGG.13.group.wealth,dPGG.13.subsession.round_number,dPGG.14.player.id_in_group,dPGG.14.player.review_instructions,dPGG.14.player.wait_time_left,dPGG.14.player.endowment,dPGG.14.player.contribution,dPGG.14.player.belief,dPGG.14.player.gross_gain,dPGG.14.player.gain,dPGG.14.player.stock,dPGG.14.player.is_dropout,dPGG.14.player.payoff,dPGG.14.group.id_in_subsession,dPGG.14.group.EWE,dPGG.14.group.disaster,dPGG.14.group.total_contribution,dPGG.14.group.average_contribution,dPGG.14.group.individual_share,dPGG.14.group.bot_active,dPGG.14.group.wealth,dPGG.14.subsession.round_number,dPGG.15.player.id_in_group,dPGG.15.player.review_instructions,dPGG.15.player.wait_time_left,dPGG.15.player.endowment,dPGG.15.player.contribution,dPGG.15.player.belief,dPGG.15.player.gross_gain,dPGG.15.player.gain,dPGG.15.player.stock,dPGG.15.player.is_dropout,dPGG.15.player.payoff,dPGG.15.group.id_in_subsession,dPGG.15.group.EWE,dPGG.15.group.disaster,dPGG.15.group.total_contribution,dPGG.15.group.average_contribution,dPGG.15.group.individual_share,dPGG.15.group.bot_active,dPGG.15.group.wealth,dPGG.15.subsession.round_number,Outro.1.player.id_in_group,Outro.1.player.Age,Outro.1.player.Gender,Outro.1.player.Education,Outro.1.player.Income,Outro.1.player.Comprehension,Outro.1.player.CLICCS1,Outro.1.player.CLICCS2,Outro.1.player.payoff,Outro.1.group.id_in_subsession,Outro.1.subsession.round_number
1,ebnwtb1r,,1,80,80,Outro,Outro_Final,2021-03-08 20:56:40.490013+00:00,1,,,123,8.15,yk7fjybl,,,,,0,10,2.00,0.05,0.0,1,1,1,Chrome Canary,20,20,25,25,"['2', '3']","['2', '3']",0,1,1,1,0,6,20,15,10,5,5,25,0,25,2,0,0,48,16.0,20,0,60,1,1,0,,25,25,,2,2,27,0,2,2,0,0,63,21.0,27,0,72,2,1,0,,27,19,,9,9,36,0,9,2,0,0,67,22.33,28,0,90,3,1,0,,36,26,,10,10,46,0,10,2,0,0,86,28.67,36,0,107,4,1,0,,46,40,,10,10,56,0,10,2,0,0,119,39.67,50,0,129,5,1,0,,56,52,,-4,-4,52,0,-4,2,0,0,115,38.33,48,0,160,6,1,0,,52,41,,17,17,69,0,17,2,0,0,137,45.67,58,0,189,7,1,0,,69,58,,24,24,93,0,24,2,0,0,195,65.0,82,0,226,8,1,0,,93,78,,11,11,104,0,11,2,0,0,212,70.67,89,0,277,9,1,0,,104,101,,19,19,123,0,19,2,0,0,286,95.33,120,0,332,10,1,0,,,,,,,,0,0,2,0,0,,,,0,,11,1,0,,,,,,,,0,0,2,0,0,,,,0,,12,1,0,,,,,,,,0,0,2,0,0,,,,0,,13,1,0,,,,,,,,0,0,2,0,0,,,,0,,14,1,0,,,,,,,,0,0,2,0,0,,,,0,,15,1,25,diverse,uni,35684,yes,lorem ipsum,lorem ipsum,0,1,1
2,rs3px9wj,,1,80,80,Outro,Outro_Final,2021-03-08 20:56:40.543180+00:00,1,,,130,8.50,yk7fjybl,,,,,0,10,2.00,0.05,0.0,2,1,1,Chrome Canary,20,20,25,25,"['2', '3']","['2', '3']",0,1,1,2,0,6,20,19,18,1,1,21,0,21,2,0,0,48,16.0,20,0,60,1,2,0,,21,14,,13,13,34,0,13,2,0,0,63,21.0,27,0,72,2,2,0,,34,21,,7,7,41,0,7,2,0,0,67,22.33,28,0,90,3,2,0,,41,30,,6,6,47,0,6,2,0,0,86,28.67,36,0,107,4,2,0,,47,47,,3,3,50,0,3,2,0,0,119,39.67,50,0,129,5,2,0,,50,26,,22,22,72,0,22,2,0,0,115,38.33,48,0,160,6,2,0,,72,64,,-6,-6,66,0,-6,2,0,0,137,45.67,58,0,189,7,2,0,,66,56,,26,26,92,0,26,2,0,0,195,65.0,82,0,226,8,2,0,,92,76,,13,13,105,0,13,2,0,0,212,70.67,89,0,277,9,2,0,,105,95,,25,25,130,0,25,2,0,0,286,95.33,120,0,332,10,2,0,,,,,,,,0,0,2,0,0,,,,0,,11,2,0,,,,,,,,0,0,2,0,0,,,,0,,12,2,0,,,,,,,,0,0,2,0,0,,,,0,,13,2,0,,,,,,,,0,0,2,0,0,,,,0,,14,2,0,,,,,,,,0,0,2,0,0,,,,0,,15,2,21,diverse,uni,25296,yes,lorem ipsum,lorem ipsum,0,1,1
3,t2vl2dh3,,1,80,80,Outro,Outro_Final,2021-03-08 20:56:40.567830+00:00,1,,,163,10.15,yk7fjybl,,,,,0,10,2.00,0.05,0.0,3,1,1,Chrome Canary,20,20,25,25,"['2', '3']","['2', '3']",0,1,1,3,0,,20,14,18,6,6,26,0,36,2,0,0,48,16.0,20,0,60,1,3,0,,26,24,,3,3,29,0,3,2,0,0,63,21.0,27,0,72,2,3,0,,29,27,,1,1,30,0,1,2,0,0,67,22.33,28,0,90,3,3,0,,30,30,,6,6,36,0,6,2,0,0,86,28.67,36,0,107,4,3,0,,36,32,,18,18,54,0,18,2,0,0,119,39.67,50,0,129,5,3,0,,54,37,,11,11,65,0,11,2,0,0,115,38.33,48,0,160,6,3,0,,65,32,,26,26,91,0,26,2,0,0,137,45.67,58,0,189,7,3,0,,91,81,,1,1,92,0,1,2,0,0,195,65.0,82,0,226,8,3,0,,92,58,,31,31,123,0,31,2,0,0,212,70.67,89,0,277,9,3,0,,123,90,,30,30,153,0,30,2,0,0,286,95.33,120,0,332,10,3,0,,,,,,,,0,0,2,0,0,,,,0,,11,3,0,,,,,,,,0,0,2,0,0,,,,0,,12,3,0,,,,,,,,0,0,2,0,0,,,,0,,13,3,0,,,,,,,,0,0,2,0,0,,,,0,,14,3,0,,,,,,,,0,0,2,0,0,,,,0,,15,3,22,diverse,uni,29077,yes,lorem ipsum,lorem ipsum,0,1,1
4,ms2nv6rg,,1,80,80,Outro,Outro_Final,2021-03-08 20:56:40.591879+00:00,1,,,143,9.15,yk7fjybl,,,,,0,10,2.00,0.05,0.0,4,1,1,Chrome Canary,20,20,25,25,"['2', '3']","['2', '3']",0,1,1,1,0,6,20,12,19,7,7,27,0,27,3,0,0,45,15.0,19,0,60,1,1,0,,27,13,,8,8,35,0,8,3,0,0,50,16.67,21,0,72,2,1,0,,35,28,,0,0,35,0,0,3,0,0,65,21.67,28,0,85,3,1,0,,35,34,,4,4,39,0,4,3,0,0,91,30.33,38,0,104,4,1,0,,39,27,,13,13,52,0,13,3,0,0,95,31.67,40,0,127,5,1,0,,52,36,,10,10,62,0,10,3,0,0,109,36.33,46,0,152,6,1,0,,62,43,,7,7,69,0,7,3,0,0,119,39.67,50,0,181,7,1,0,,69,47,,26,26,95,0,26,3,0,0,173,57.67,73,0,212,8,1,0,,95,89,,-2,-2,93,0,-2,3,0,0,208,69.33,87,0,258,9,1,0,,93,64,,50,50,143,0,50,3,0,0,272,90.67,114,0,311,10,1,0,,,,,,,,0,0,3,0,0,,,,0,,11,1,0,,,,,,,,0,0,3,0,0,,,,0,,12,1,0,,,,,,,,0,0,3,0,0,,,,0,,13,1,0,,,,,,,,0,0,3,0,0,,,,0,,14,1,0,,,,,,,,0,0,3,0,0,,,,0,,15,4,18,diverse,uni,40092,yes,lorem ipsum,lorem ipsum,0,1,1
5,4r8xn0uy,,1,80,80,Outro,Outro_Final,2021-03-08 20:56:40.615652+00:00,1,,,128,8.40,yk7fjybl,,,,,0,10,2.00,0.05,0.0,5,1,1,Chrome Canary,20,20,25,25,"['2', '3']","['2', '3']",0,1,1,2,0,6,20,20,12,-1,-1,19,0,29,3,0,0,45,15.0,19,0,60,1,2,0,,19,13,,8,8,27,0,8,3,0,0,50,16.67,21,0,72,2,2,0,,27,21,,7,7,34,0,7,3,0,0,65,21.67,28,0,85,3,2,0,,34,29,,9,9,43,0,9,3,0,0,91,30.33,38,0,104,4,2,0,,43,30,,10,10,53,0,10,3,0,0,95,31.67,40,0,127,5,2,0,,53,30,,16,16,69,0,16,3,0,0,109,36.33,46,0,152,6,2,0,,69,43,,7,7,76,0,7,3,0,0,119,39.67,50,0,181,7,2,0,,76,71,,2,2,78,0,2,3,0,0,173,57.67,73,0,212,8,2,0,,78,63,,24,24,102,0,24,3,0,0,208,69.33,87,0,258,9,2,0,,102,98,,16,16,118,0,16,3,0,0,272,90.67,114,0,311,10,2,0,,,,,,,,0,0,3,0,0,,,,0,,11,2,0,,,,,,,,0,0,3,0,0,,,,0,,12,2,0,,,,,,,,0,0,3,0,0,,,,0,,13,2,0,,,,,,,,0,0,3,0,0,,,,0,,14,2,0,,,,,,,,0,0,3,0,0,,,,0,,15,5,18,diverse,uni,32352,yes,lorem ipsum,lorem ipsum,0,1,1
6,2cralwyp,,1,80,80,Outro,Outro_Final,2021-03-08 20:56:40.638406+00:00,1,,,120,8.00,yk7fjybl,,,,,0,10,2.00,0.05,0.0,6,1,1,Chrome Canary,20,20,25,25,"['2', '3']","['2', '3']",0,1,1,3,0,,20,13,19,6,6,26,0,26,3,0,0,45,15.0,19,0,60,1,3,0,,26,24,,-3,-3,23,0,-3,3,0,0,50,16.67,21,0,72,2,3,0,,23,16,,12,12,35,0,12,3,0,0,65,21.67,28,0,85,3,3,0,,35,28,,10,10,45,0,10,3,0,0,91,30.33,38,0,104,4,3,0,,45,38,,2,2,47,0,2,3,0,0,95,31.67,40,0,127,5,3,0,,47,43,,3,3,50,0,3,3,0,0,109,36.33,46,0,152,6,3,0,,50,33,,17,17,67,0,17,3,0,0,119,39.67,50,0,181,7,3,0,,67,55,,18,18,85,0,18,3,0,0,173,57.67,73,0,212,8,3,0,,85,56,,31,31,116,0,31,3,0,0,208,69.33,87,0,258,9,3,0,,116,110,,4,4,120,0,4,3,0,0,272,90.67,114,0,311,10,3,0,,,,,,,,0,0,3,0,0,,,,0,,11,3,0,,,,,,,,0,0,3,0,0,,,,0,,12,3,0,,,,,,,,0,0,3,0,0,,,,0,,13,3,0,,,,,,,,0,0,3,0,0,,,,0,,14,3,0,,,,,,,,0,0,3,0,0,,,,0,,15,6,25,diverse,uni,33964,yes,lorem ipsum,lorem ipsum,0,1,1
7,hnvx3ygl,,1,80,80,Outro,Outro_Final,2021-03-08 20:56:40.662800+00:00,1,,,135,8.75,yk7fjybl,,,,,0,10,2.00,0.05,0.0,7,1,1,Chrome Canary,20,20,25,25,"['2', '3']","['2', '3']",0,1,1,1,0,6,20,12,17,6,6,26,0,26,4,0,0,41,13.67,18,0,60,1,1,0,,26,24,,-3,-3,23,0,-3,4,0,0,49,16.33,21,0,73,2,1,0,,23,16,,12,12,35,0,12,4,0,0,65,21.67,28,0,87,3,1,0,,35,28,,10,10,45,0,10,4,0,0,89,29.67,38,0,106,4,1,0,,45,41,,-4,-4,41,0,-4,4,0,0,88,29.33,37,0,131,5,1,0,,41,27,,18,18,59,0,18,4,0,0,106,35.33,45,0,154,6,1,0,,59,31,,24,24,83,0,24,4,0,0,131,43.67,55,0,183,7,1,0,,83,61,,16,16,99,0,16,4,0,0,184,61.33,77,0,217,8,1,0,,99,75,,-3,-3,96,0,-3,4,0,0,172,57.33,72,0,264,9,1,0,,96,67,,39,39,135,0,39,4,0,0,254,84.67,106,0,308,10,1,0,,,,,,,,0,0,4,0,0,,,,0,,11,1,0,,,,,,,,0,0,4,0,0,,,,0,,12,1,0,,,,,,,,0,0,4,0,0,,,,0,,13,1,0,,,,,,,,0,0,4,0,0,,,,0,,14,1,0,,,,,,,,0,0,4,0,0,,,,0,,15,7,22,diverse,uni,48597,yes,lorem ipsum,lorem ipsum,0,1,1
8,qic05gp4,,1,80,80,Outro,Outro_Final,2021-03-08 20:56:40.686417+00:00,1,,,110,7.50,yk7fjybl,,,,,0,10,2.00,0.05,0.0,8,1,1,Chrome Canary,20,20,25,25,"['2', '3']","['2', '3']",0,1,1,2,0,6,20,16,20,2,2,22,0,22,4,0,0,41,13.67,18,0,60,1,2,0,,22,11,,10,10,32,0,10,4,0,0,49,16.33,21,0,73,2,2,0,,32,27,,1,1,33,0,1,4,0,0,65,21.67,28,0,87,3,2,0,,33,23,,15,15,48,0,15,4,0,0,89,29.67,38,0,106,4,2,0,,48,24,,13,13,61,0,13,4,0,0,88,29.33,37,0,131,5,2,0,,61,33,,12,12,73,0,12,4,0,0,106,35.33,45,0,154,6,2,0,,73,50,,5,5,78,0,5,4,0,0,131,43.67,55,0,183,7,2,0,,78,67,,10,10,88,0,10,4,0,0,184,61.33,77,0,217,8,2,0,,88,56,,16,16,104,0,16,4,0,0,172,57.33,72,0,264,9,2,0,,104,100,,6,6,110,0,6,4,0,0,254,84.67,106,0,308,10,2,0,,,,,,,,0,0,4,0,0,,,,0,,11,2,0,,,,,,,,0,0,4,0,0,,,,0,,12,2,0,,,,,,,,0,0,4,0,0,,,,0,,13,2,0,,,,,,,,0,0,4,0,0,,,,0,,14,2,0,,,,,,,,0,0,4,0,0,,,,0,,15,8,24,diverse,uni,39168,yes,lorem ipsum,lorem ipsum,0,1,1
9,7jtllstt,,1,80,80,Outro,Outro_Final,2021-03-08 20:56:40.712347+00:00,1,,,127,8.35,yk7fjybl,,,,,0,10,2.00,0.05,0.0,9,1,1,Chrome Canary,20,20,25,25,"['2', '3']","['2', '3']",0,1,1,3,0,,20,13,20,5,5,25,0,25,4,0,0,41,13.67,18,0,60,1,3,0,,25,14,,7,7,32,0,7,4,0,0,49,16.33,21,0,73,2,3,0,,32,22,,6,6,38,0,6,4,0,0,65,21.67,28,0,87,3,3,0,,38,38,,0,0,38,0,0,4,0,0,89,29.67,38,0,106,4,3,0,,38,23,,14,14,52,0,14,4,0,0,88,29.33,37,0,131,5,3,0,,52,46,,-1,-1,51,0,-1,4,0,0,106,35.33,45,0,154,6,3,0,,51,50,,5,5,56,0,5,4,0,0,131,43.67,55,0,183,7,3,0,,56,56,,21,21,77,0,21,4,0,0,184,61.33,77,0,217,8,3,0,,77,41,,31,31,108,0,31,4,0,0,172,57.33,72,0,264,9,3,0,,108,87,,19,19,127,0,19,4,0,0,254,84.67,106,0,308,10,3,0,,,,,,,,0,0,4,0,0,,,,0,,11,3,0,,,,,,,,0,0,4,0,0,,,,0,,12,3,0,,,,,,,,0,0,4,0,0,,,,0,,13,3,0,,,,,,,,0,0,4,0,0,,,,0,,14,3,0,,,,,,,,0,0,4,0,0,,,,0,,15,9,18,diverse,uni,47828,yes,lorem ipsum,lorem ipsum,0,1,1
10,4qdm1n4u,,1,80,80,Outro,Outro_Final,2021-03-08 20:56:40.738147+00:00,1,,,109,7.45,yk7fjybl,,,,,0,10,2.00,0.05,0.0,10,1,1,Chrome Canary,20,20,25,25,"['2', '3']","['2', '3']",0,1,1,1,0,6,20,15,20,5,5,25,0,25,5,0,0,46,15.33,20,0,60,1,1,0,,25,19,,2,2,27,0,2,5,0,0,50,16.67,21,0,74,2,1,0,,27,16,,6,6,33,0,6,5,0,0,52,17.33,22,0,87,3,1,0,,33,28,,4,4,37,0,4,5,0,0,75,25.0,32,0,101,4,1,0,,37,20,,18,18,55,0,18,5,0,0,91,30.33,38,0,122,5,1,0,,55,31,,17,17,72,0,17,5,0,0,115,38.33,48,0,145,6,1,0,,72,63,,-9,-9,63,0,-9,5,0,0,128,42.67,54,0,174,7,1,0,,63,41,,17,17,80,0,17,5,0,0,137,45.67,58,0,208,8,1,0,,80,70,,0,0,80,0,0,5,0,0,166,55.33,70,0,245,9,1,0,,80,45,,29,29,109,0,29,5,0,0,177,59.0,74,0,289,10,1,0,,,,,,,,0,0,5,0,0,,,,0,,11,1,0,,,,,,,,0,0,5,0,0,,,,0,,12,1,0,,,,,,,,0,0,5,0,0,,,,0,,13,1,0,,,,,,,,0,0,5,0,0,,,,0,,14,1,0,,,,,,,,0,0,5,0,0,,,,0,,15,10,21,diverse,uni,34920,yes,lorem ipsum,lorem ipsum,0,1,1
