participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.payoff_plus_participation_fee,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.real_world_currency_per_point,session.config.participation_fee,session.config.num_rounds,session.config.risk,Intro.1.player.id_in_group,Intro.1.player.window_width,Intro.1.player.window_height,Intro.1.player.browser,Intro.1.player.CQ1_1,Intro.1.player.CQ1_2,Intro.1.player.CQ2_1,Intro.1.player.CQ2_2,Intro.1.player.CQ3_1,Intro.1.player.CQ3_2,Intro.1.player.MCQ_1,Intro.1.player.MCQ_2,Intro.1.player.payoff,Intro.1.group.id_in_subsession,Intro.1.subsession.round_number,dPGG.1.player.id_in_group,dPGG.1.player.review_instructions,dPGG.1.player.wait_time_left,dPGG.1.player.endowment,dPGG.1.player.contribution,dPGG.1.player.belief,dPGG.1.player.gross_gain,dPGG.1.player.gain,dPGG.1.player.stock,dPGG.1.player.is_dropout,dPGG.1.player.payoff,dPGG.1.group.id_in_subsession,dPGG.1.group.residual,dPGG.1.group.EWE,dPGG.1.group.disaster,dPGG.1.group.total_contribution,dPGG.1.group.average_contribution,dPGG.1.group.individual_share,dPGG.1.group.bot_active,dPGG.1.group.wealth,dPGG.1.subsession.round_number,dPGG.2.player.id_in_group,dPGG.2.player.review_instructions,dPGG.2.player.wait_time_left,dPGG.2.player.endowment,dPGG.2.player.contribution,dPGG.2.player.belief,dPGG.2.player.gross_gain,dPGG.2.player.gain,dPGG.2.player.stock,dPGG.2.player.is_dropout,dPGG.2.player.payoff,dPGG.2.group.id_in_subsession,dPGG.2.group.residual,dPGG.2.group.EWE,dPGG.2.group.disaster,dPGG.2.group.total_contribution,dPGG.2.group.average_contribution,dPGG.2.group.individual_share,dPGG.2.group.bot_active,dPGG.2.group.wealth,dPGG.2.subsession.round_number,dPGG.3.player.id_in_group,dPGG.3.player.review_instructions,dPGG.3.player.wait_time_left,dPGG.3.player.endowment,dPGG.3.player.contribution,dPGG.3.player.belief,dPGG.3.player.gross_gain,dPGG.3.player.gain,dPGG.3.player.stock,dPGG.3.player.is_dropout,dPGG.3.player.payoff,dPGG.3.group.id_in_subsession,dPGG.3.group.residual,dPGG.3.group.EWE,dPGG.3.group.disaster,dPGG.3.group.total_contribution,dPGG.3.group.average_contribution,dPGG.3.group.individual_share,dPGG.3.group.bot_active,dPGG.3.group.wealth,dPGG.3.subsession.round_number,dPGG.4.player.id_in_group,dPGG.4.player.review_instructions,dPGG.4.player.wait_time_left,dPGG.4.player.endowment,dPGG.4.player.contribution,dPGG.4.player.belief,dPGG.4.player.gross_gain,dPGG.4.player.gain,dPGG.4.player.stock,dPGG.4.player.is_dropout,dPGG.4.player.payoff,dPGG.4.group.id_in_subsession,dPGG.4.group.residual,dPGG.4.group.EWE,dPGG.4.group.disaster,dPGG.4.group.total_contribution,dPGG.4.group.average_contribution,dPGG.4.group.individual_share,dPGG.4.group.bot_active,dPGG.4.group.wealth,dPGG.4.subsession.round_number,dPGG.5.player.id_in_group,dPGG.5.player.review_instructions,dPGG.5.player.wait_time_left,dPGG.5.player.endowment,dPGG.5.player.contribution,dPGG.5.player.belief,dPGG.5.player.gross_gain,dPGG.5.player.gain,dPGG.5.player.stock,dPGG.5.player.is_dropout,dPGG.5.player.payoff,dPGG.5.group.id_in_subsession,dPGG.5.group.residual,dPGG.5.group.EWE,dPGG.5.group.disaster,dPGG.5.group.total_contribution,dPGG.5.group.average_contribution,dPGG.5.group.individual_share,dPGG.5.group.bot_active,dPGG.5.group.wealth,dPGG.5.subsession.round_number,dPGG.6.player.id_in_group,dPGG.6.player.review_instructions,dPGG.6.player.wait_time_left,dPGG.6.player.endowment,dPGG.6.player.contribution,dPGG.6.player.belief,dPGG.6.player.gross_gain,dPGG.6.player.gain,dPGG.6.player.stock,dPGG.6.player.is_dropout,dPGG.6.player.payoff,dPGG.6.group.id_in_subsession,dPGG.6.group.residual,dPGG.6.group.EWE,dPGG.6.group.disaster,dPGG.6.group.total_contribution,dPGG.6.group.average_contribution,dPGG.6.group.individual_share,dPGG.6.group.bot_active,dPGG.6.group.wealth,dPGG.6.subsession.round_number,dPGG.7.player.id_in_group,dPGG.7.player.review_instructions,dPGG.7.player.wait_time_left,dPGG.7.player.endowment,dPGG.7.player.contribution,dPGG.7.player.belief,dPGG.7.player.gross_gain,dPGG.7.player.gain,dPGG.7.player.stock,dPGG.7.player.is_dropout,dPGG.7.player.payoff,dPGG.7.group.id_in_subsession,dPGG.7.group.residual,dPGG.7.group.EWE,dPGG.7.group.disaster,dPGG.7.group.total_contribution,dPGG.7.group.average_contribution,dPGG.7.group.individual_share,dPGG.7.group.bot_active,dPGG.7.group.wealth,dPGG.7.subsession.round_number,dPGG.8.player.id_in_group,dPGG.8.player.review_instructions,dPGG.8.player.wait_time_left,dPGG.8.player.endowment,dPGG.8.player.contribution,dPGG.8.player.belief,dPGG.8.player.gross_gain,dPGG.8.player.gain,dPGG.8.player.stock,dPGG.8.player.is_dropout,dPGG.8.player.payoff,dPGG.8.group.id_in_subsession,dPGG.8.group.residual,dPGG.8.group.EWE,dPGG.8.group.disaster,dPGG.8.group.total_contribution,dPGG.8.group.average_contribution,dPGG.8.group.individual_share,dPGG.8.group.bot_active,dPGG.8.group.wealth,dPGG.8.subsession.round_number,dPGG.9.player.id_in_group,dPGG.9.player.review_instructions,dPGG.9.player.wait_time_left,dPGG.9.player.endowment,dPGG.9.player.contribution,dPGG.9.player.belief,dPGG.9.player.gross_gain,dPGG.9.player.gain,dPGG.9.player.stock,dPGG.9.player.is_dropout,dPGG.9.player.payoff,dPGG.9.group.id_in_subsession,dPGG.9.group.residual,dPGG.9.group.EWE,dPGG.9.group.disaster,dPGG.9.group.total_contribution,dPGG.9.group.average_contribution,dPGG.9.group.individual_share,dPGG.9.group.bot_active,dPGG.9.group.wealth,dPGG.9.subsession.round_number,dPGG.10.player.id_in_group,dPGG.10.player.review_instructions,dPGG.10.player.wait_time_left,dPGG.10.player.endowment,dPGG.10.player.contribution,dPGG.10.player.belief,dPGG.10.player.gross_gain,dPGG.10.player.gain,dPGG.10.player.stock,dPGG.10.player.is_dropout,dPGG.10.player.payoff,dPGG.10.group.id_in_subsession,dPGG.10.group.residual,dPGG.10.group.EWE,dPGG.10.group.disaster,dPGG.10.group.total_contribution,dPGG.10.group.average_contribution,dPGG.10.group.individual_share,dPGG.10.group.bot_active,dPGG.10.group.wealth,dPGG.10.subsession.round_number,dPGG.11.player.id_in_group,dPGG.11.player.review_instructions,dPGG.11.player.wait_time_left,dPGG.11.player.endowment,dPGG.11.player.contribution,dPGG.11.player.belief,dPGG.11.player.gross_gain,dPGG.11.player.gain,dPGG.11.player.stock,dPGG.11.player.is_dropout,dPGG.11.player.payoff,dPGG.11.group.id_in_subsession,dPGG.11.group.residual,dPGG.11.group.EWE,dPGG.11.group.disaster,dPGG.11.group.total_contribution,dPGG.11.group.average_contribution,dPGG.11.group.individual_share,dPGG.11.group.bot_active,dPGG.11.group.wealth,dPGG.11.subsession.round_number,dPGG.12.player.id_in_group,dPGG.12.player.review_instructions,dPGG.12.player.wait_time_left,dPGG.12.player.endowment,dPGG.12.player.contribution,dPGG.12.player.belief,dPGG.12.player.gross_gain,dPGG.12.player.gain,dPGG.12.player.stock,dPGG.12.player.is_dropout,dPGG.12.player.payoff,dPGG.12.group.id_in_subsession,dPGG.12.group.residual,dPGG.12.group.EWE,dPGG.12.group.disaster,dPGG.12.group.total_contribution,dPGG.12.group.average_contribution,dPGG.12.group.individual_share,dPGG.12.group.bot_active,dPGG.12.group.wealth,dPGG.12.subsession.round_number,dPGG.13.player.id_in_group,dPGG.13.player.review_instructions,dPGG.13.player.wait_time_left,dPGG.13.player.endowment,dPGG.13.player.contribution,dPGG.13.player.belief,dPGG.13.player.gross_gain,dPGG.13.player.gain,dPGG.13.player.stock,dPGG.13.player.is_dropout,dPGG.13.player.payoff,dPGG.13.group.id_in_subsession,dPGG.13.group.residual,dPGG.13.group.EWE,dPGG.13.group.disaster,dPGG.13.group.total_contribution,dPGG.13.group.average_contribution,dPGG.13.group.individual_share,dPGG.13.group.bot_active,dPGG.13.group.wealth,dPGG.13.subsession.round_number,dPGG.14.player.id_in_group,dPGG.14.player.review_instructions,dPGG.14.player.wait_time_left,dPGG.14.player.endowment,dPGG.14.player.contribution,dPGG.14.player.belief,dPGG.14.player.gross_gain,dPGG.14.player.gain,dPGG.14.player.stock,dPGG.14.player.is_dropout,dPGG.14.player.payoff,dPGG.14.group.id_in_subsession,dPGG.14.group.residual,dPGG.14.group.EWE,dPGG.14.group.disaster,dPGG.14.group.total_contribution,dPGG.14.group.average_contribution,dPGG.14.group.individual_share,dPGG.14.group.bot_active,dPGG.14.group.wealth,dPGG.14.subsession.round_number,dPGG.15.player.id_in_group,dPGG.15.player.review_instructions,dPGG.15.player.wait_time_left,dPGG.15.player.endowment,dPGG.15.player.contribution,dPGG.15.player.belief,dPGG.15.player.gross_gain,dPGG.15.player.gain,dPGG.15.player.stock,dPGG.15.player.is_dropout,dPGG.15.player.payoff,dPGG.15.group.id_in_subsession,dPGG.15.group.residual,dPGG.15.group.EWE,dPGG.15.group.disaster,dPGG.15.group.total_contribution,dPGG.15.group.average_contribution,dPGG.15.group.individual_share,dPGG.15.group.bot_active,dPGG.15.group.wealth,dPGG.15.subsession.round_number,Outro.1.player.id_in_group,Outro.1.player.PQ01,Outro.1.player.PQ02,Outro.1.player.PQ03,Outro.1.player.PQ04,Outro.1.player.PQ05,Outro.1.player.PQ06,Outro.1.player.PQ07,Outro.1.player.PQ08,Outro.1.player.PQ09,Outro.1.player.PQ10,Outro.1.player.PQ11,Outro.1.player.PQ12,Outro.1.player.PQ13,Outro.1.player.PQ14,Outro.1.player.Age,Outro.1.player.Gender,Outro.1.player.Education,Outro.1.player.Income,Outro.1.player.Comprehension,Outro.1.player.CLICCS1,Outro.1.player.CLICCS2,Outro.1.player.payoff,Outro.1.group.id_in_subsession,Outro.1.subsession.round_number
1,613xuc50,,1,82,82,Outro,Outro_Final,2021-03-17 13:35:43.934434+00:00,1,,,48,4.40,txjh5i67,,,,,0,0.05,2.00,10,0.33,1,1,1,Chrome Canary,20,20,25,25,65,58,,,0,1,1,1,0,6,20,15,10,8,8,28,0,28,2,0,0,0,61,15.25,23,0,80,1,1,0,,28,18,,9,9,37,0,9,2,0,0,0,70,17.5,27,0,111,2,1,0,,37,21,,11,11,48,0,11,2,0,1,0,84,21.0,32,0,149,3,1,0,,48,23,,14,14,62,0,14,2,0,0,0,97,24.25,37,0,193,4,1,0,,62,22,,26,26,88,0,26,2,0,0,0,128,32.0,48,0,244,5,1,0,,88,35,,20,-34,54,0,-34,2,0,1,1,146,36.5,55,0,308,6,1,0,,54,16,,13,13,67,0,13,2,0,0,0,77,19.25,29,0,192,7,1,0,,67,28,,8,8,75,0,8,2,0,0,0,95,23.75,36,0,231,8,1,0,,75,23,,10,10,85,0,10,2,0,0,0,88,22.0,33,0,280,9,1,0,,85,24,,10,-37,48,0,-37,2,0,1,1,90,22.5,34,0,324,10,1,0,,,,,,,,0,0,2,0,0,0,,,,0,,11,1,0,,,,,,,,0,0,2,0,0,0,,,,0,,12,1,0,,,,,,,,0,0,2,0,0,0,,,,0,,13,1,0,,,,,,,,0,0,2,0,0,0,,,,0,,14,1,0,,,,,,,,0,0,2,0,0,0,,,,0,,15,1,6,3,5,0,3,5,2,0,6,0,1,2,6,5,24,diverse,uni,40574,3,lorem ipsum 1,lorem ipsum 2,0,1,1
2,m3a2pnv6,,1,82,82,Outro,Outro_Final,2021-03-17 13:35:44.055517+00:00,1,,,44,4.20,txjh5i67,,,,,0,0.05,2.00,10,0.33,2,1,1,Chrome Canary,20,20,25,25,65,58,,,0,1,1,2,0,6,20,15,20,8,8,28,0,32,2,0,0,0,61,15.25,23,0,80,1,2,0,,28,13,,14,14,42,0,14,2,0,0,0,70,17.5,27,0,111,2,2,0,,42,22,,10,10,52,0,10,2,0,1,0,84,21.0,32,0,149,3,2,0,,52,25,,12,12,64,0,12,2,0,0,0,97,24.25,37,0,193,4,2,0,,64,37,,11,11,75,0,11,2,0,0,0,128,32.0,48,0,244,5,2,0,,75,41,,14,-30,45,0,-30,2,0,1,1,146,36.5,55,0,308,6,2,0,,45,19,,10,10,55,0,10,2,0,0,0,77,19.25,29,0,192,7,2,0,,55,20,,16,16,71,0,16,2,0,0,0,95,23.75,36,0,231,8,2,0,,71,32,,1,1,72,0,1,2,0,0,0,88,22.0,33,0,280,9,2,0,,72,26,,8,-32,40,0,-32,2,0,1,1,90,22.5,34,0,324,10,2,0,,,,,,,,0,0,2,0,0,0,,,,0,,11,2,0,,,,,,,,0,0,2,0,0,0,,,,0,,12,2,0,,,,,,,,0,0,2,0,0,0,,,,0,,13,2,0,,,,,,,,0,0,2,0,0,0,,,,0,,14,2,0,,,,,,,,0,0,2,0,0,0,,,,0,,15,2,0,2,4,5,6,2,0,5,0,2,3,5,2,0,25,diverse,uni,24410,3,lorem ipsum 1,lorem ipsum 2,0,1,1
3,a3nj4qgr,,1,82,82,Outro,Outro_Final,2021-03-17 13:35:44.091104+00:00,1,,,50,4.50,txjh5i67,,,,,0,0.05,2.00,10,0.33,3,1,1,Chrome Canary,20,20,25,25,65,58,,,0,1,1,3,0,6,20,13,13,10,10,30,0,30,2,0,0,0,61,15.25,23,0,80,1,3,0,,30,17,,10,10,40,0,10,2,0,0,0,70,17.5,27,0,111,2,3,0,,40,26,,6,6,46,0,6,2,0,1,0,84,21.0,32,0,149,3,3,0,,46,19,,18,18,64,0,18,2,0,0,0,97,24.25,37,0,193,4,3,0,,64,38,,10,10,74,0,10,2,0,0,0,128,32.0,48,0,244,5,3,0,,74,35,,20,-27,47,0,-27,2,0,1,1,146,36.5,55,0,308,6,3,0,,47,20,,9,9,56,0,9,2,0,0,0,77,19.25,29,0,192,7,3,0,,56,20,,16,16,72,0,16,2,0,0,0,95,23.75,36,0,231,8,3,0,,72,17,,16,16,88,0,16,2,0,0,0,88,22.0,33,0,280,9,3,0,,88,22,,12,-38,50,0,-38,2,0,1,1,90,22.5,34,0,324,10,3,0,,,,,,,,0,0,2,0,0,0,,,,0,,11,3,0,,,,,,,,0,0,2,0,0,0,,,,0,,12,3,0,,,,,,,,0,0,2,0,0,0,,,,0,,13,3,0,,,,,,,,0,0,2,0,0,0,,,,0,,14,3,0,,,,,,,,0,0,2,0,0,0,,,,0,,15,3,0,6,1,2,4,2,1,6,4,3,2,2,3,1,25,diverse,uni,33221,0,lorem ipsum 1,lorem ipsum 2,0,1,1
4,lytktu9l,,1,82,82,Outro,Outro_Final,2021-03-17 13:35:44.126688+00:00,1,,,48,4.40,txjh5i67,,,,,0,0.05,2.00,10,0.33,4,1,1,Chrome Canary,20,20,25,25,65,58,,,0,1,1,4,0,,20,18,11,5,5,25,0,25,2,0,0,0,61,15.25,23,0,80,1,4,0,,25,22,,5,5,30,0,5,2,0,0,0,70,17.5,27,0,111,2,4,0,,30,15,,17,17,47,0,17,2,0,1,0,84,21.0,32,0,149,3,4,0,,47,30,,7,7,54,0,7,2,0,0,0,97,24.25,37,0,193,4,4,0,,54,31,,17,17,71,0,17,2,0,0,0,128,32.0,48,0,244,5,4,0,,71,35,,20,-25,46,0,-25,2,0,1,1,146,36.5,55,0,308,6,4,0,,46,22,,7,7,53,0,7,2,0,0,0,77,19.25,29,0,192,7,4,0,,53,27,,9,9,62,0,9,2,0,0,0,95,23.75,36,0,231,8,4,0,,62,16,,17,17,79,0,17,2,0,0,0,88,22.0,33,0,280,9,4,0,,79,18,,16,-31,48,0,-31,2,0,1,1,90,22.5,34,0,324,10,4,0,,,,,,,,0,0,2,0,0,0,,,,0,,11,4,0,,,,,,,,0,0,2,0,0,0,,,,0,,12,4,0,,,,,,,,0,0,2,0,0,0,,,,0,,13,4,0,,,,,,,,0,0,2,0,0,0,,,,0,,14,4,0,,,,,,,,0,0,2,0,0,0,,,,0,,15,4,3,0,1,1,2,3,5,4,1,5,5,2,5,6,57,diverse,uni,23532,2,lorem ipsum 1,lorem ipsum 2,0,1,1
5,94yz9u80,,1,82,82,Outro,Outro_Final,2021-03-17 13:35:44.162133+00:00,1,,,12,2.60,txjh5i67,,,,,0,0.05,2.00,10,0.33,5,1,1,Chrome Canary,20,20,25,25,65,58,,,0,1,1,1,0,6,20,11,13,10,10,30,0,30,3,0,0,0,55,13.75,21,0,80,1,1,0,,30,17,,9,9,39,0,9,3,0,0,0,68,17.0,26,0,109,2,1,0,,39,18,,19,19,58,0,19,3,0,0,0,97,24.25,37,0,145,3,1,0,,58,31,,8,8,66,0,8,3,0,0,0,104,26.0,39,0,196,4,1,0,,66,30,,18,18,84,0,18,3,0,0,0,128,32.0,48,0,248,5,1,0,,84,29,,19,-32,52,0,-32,3,0,1,1,128,32.0,48,0,312,6,1,0,,52,22,,10,-21,31,0,-21,3,0,1,1,83,20.75,32,0,189,7,1,0,,31,16,,1,-15,16,0,-15,3,0,1,1,43,10.75,17,0,118,8,1,0,,16,6,,2,2,18,0,2,3,0,0,0,21,5.25,8,0,72,9,1,0,,18,3,,5,-6,12,0,-6,3,0,1,1,21,5.25,8,0,83,10,1,0,,,,,,,,0,0,3,0,0,0,,,,0,,11,1,0,,,,,,,,0,0,3,0,0,0,,,,0,,12,1,0,,,,,,,,0,0,3,0,0,0,,,,0,,13,1,0,,,,,,,,0,0,3,0,0,0,,,,0,,14,1,0,,,,,,,,0,0,3,0,0,0,,,,0,,15,5,2,1,5,1,4,5,0,4,2,1,6,0,4,6,30,diverse,uni,42450,3,lorem ipsum 1,lorem ipsum 2,0,1,1
6,yqxev2e5,,1,82,82,Outro,Outro_Final,2021-03-17 13:35:44.257326+00:00,1,,,12,2.60,txjh5i67,,,,,0,0.05,2.00,10,0.33,6,1,1,Chrome Canary,20,20,25,25,65,58,,,0,1,1,2,0,6,20,11,14,10,10,30,0,30,3,0,0,0,55,13.75,21,0,80,1,2,0,,30,18,,8,8,38,0,8,3,0,0,0,68,17.0,26,0,109,2,2,0,,38,31,,6,6,44,0,6,3,0,0,0,97,24.25,37,0,145,3,2,0,,44,27,,12,12,56,0,12,3,0,0,0,104,26.0,39,0,196,4,2,0,,56,37,,11,11,67,0,11,3,0,0,0,128,32.0,48,0,248,5,2,0,,67,24,,24,-21,46,0,-21,3,0,1,1,128,32.0,48,0,312,6,2,0,,46,19,,13,-16,30,0,-16,3,0,1,1,83,20.75,32,0,189,7,2,0,,30,7,,10,-10,20,0,-10,3,0,1,1,43,10.75,17,0,118,8,2,0,,20,5,,3,3,23,0,3,3,0,0,0,21,5.25,8,0,72,9,2,0,,23,8,,0,-11,12,0,-11,3,0,1,1,21,5.25,8,0,83,10,2,0,,,,,,,,0,0,3,0,0,0,,,,0,,11,2,0,,,,,,,,0,0,3,0,0,0,,,,0,,12,2,0,,,,,,,,0,0,3,0,0,0,,,,0,,13,2,0,,,,,,,,0,0,3,0,0,0,,,,0,,14,2,0,,,,,,,,0,0,3,0,0,0,,,,0,,15,6,1,2,6,6,0,4,6,0,0,5,3,3,2,5,65,diverse,uni,28406,1,lorem ipsum 1,lorem ipsum 2,0,1,1
7,q7f4ruj1,,1,82,82,Outro,Outro_Final,2021-03-17 13:35:44.304350+00:00,1,,,22,3.10,txjh5i67,,,,,0,0.05,2.00,10,0.33,7,1,1,Chrome Canary,20,20,25,25,65,58,,,0,1,1,3,0,6,20,18,16,3,3,23,0,32,3,0,0,0,55,13.75,21,0,80,1,3,0,,23,14,,12,12,35,0,12,3,0,0,0,68,17.0,26,0,109,2,3,0,,35,27,,10,10,45,0,10,3,0,0,0,97,24.25,37,0,145,3,3,0,,45,21,,18,18,63,0,18,3,0,0,0,104,26.0,39,0,196,4,3,0,,63,30,,18,18,81,0,18,3,0,0,0,128,32.0,48,0,248,5,3,0,,81,35,,13,-34,47,0,-34,3,0,1,1,128,32.0,48,0,312,6,3,0,,47,25,,7,-20,27,0,-20,3,0,1,1,83,20.75,32,0,189,7,3,0,,27,7,,10,-8,19,0,-8,3,0,1,1,43,10.75,17,0,118,8,3,0,,19,4,,4,4,23,0,4,3,0,0,0,21,5.25,8,0,72,9,3,0,,23,5,,3,-10,13,0,-10,3,0,1,1,21,5.25,8,0,83,10,3,0,,,,,,,,0,0,3,0,0,0,,,,0,,11,3,0,,,,,,,,0,0,3,0,0,0,,,,0,,12,3,0,,,,,,,,0,0,3,0,0,0,,,,0,,13,3,0,,,,,,,,0,0,3,0,0,0,,,,0,,14,3,0,,,,,,,,0,0,3,0,0,0,,,,0,,15,7,6,3,1,4,6,0,3,5,6,1,1,3,0,4,42,diverse,uni,30702,1,lorem ipsum 1,lorem ipsum 2,0,1,1
8,lqfkrwn3,,1,82,82,Outro,Outro_Final,2021-03-17 13:35:44.343179+00:00,1,,,17,2.85,txjh5i67,,,,,0,0.05,2.00,10,0.33,8,1,1,Chrome Canary,20,20,25,25,65,58,,,0,1,1,4,0,,20,15,16,6,6,26,0,32,3,0,0,0,55,13.75,21,0,80,1,4,0,,26,19,,7,7,33,0,7,3,0,0,0,68,17.0,26,0,109,2,4,0,,33,21,,16,16,49,0,16,3,0,0,0,97,24.25,37,0,145,3,4,0,,49,25,,14,14,63,0,14,3,0,0,0,104,26.0,39,0,196,4,4,0,,63,31,,17,17,80,0,17,3,0,0,0,128,32.0,48,0,248,5,4,0,,80,40,,8,-36,44,0,-36,3,0,1,1,128,32.0,48,0,312,6,4,0,,44,17,,15,-14,30,0,-14,3,0,1,1,83,20.75,32,0,189,7,4,0,,30,13,,4,-13,17,0,-13,3,0,1,1,43,10.75,17,0,118,8,4,0,,17,6,,2,2,19,0,2,3,0,0,0,21,5.25,8,0,72,9,4,0,,19,5,,3,-8,11,0,-8,3,0,1,1,21,5.25,8,0,83,10,4,0,,,,,,,,0,0,3,0,0,0,,,,0,,11,4,0,,,,,,,,0,0,3,0,0,0,,,,0,,12,4,0,,,,,,,,0,0,3,0,0,0,,,,0,,13,4,0,,,,,,,,0,0,3,0,0,0,,,,0,,14,4,0,,,,,,,,0,0,3,0,0,0,,,,0,,15,8,1,3,2,6,3,0,5,5,1,4,1,4,0,6,25,diverse,uni,42674,2,lorem ipsum 1,lorem ipsum 2,0,1,1
9,so63ogiu,,1,82,82,Outro,Outro_Final,2021-03-17 13:35:44.384732+00:00,1,,,210,12.50,txjh5i67,,,,,0,0.05,2.00,10,0.33,9,1,1,Chrome Canary,20,20,25,25,65,58,,,0,1,1,1,0,6,20,18,11,5,5,25,0,25,4,0,0,0,59,14.75,23,0,80,1,1,0,,25,12,,14,14,39,0,14,4,0,0,0,67,16.75,26,0,113,2,1,0,,39,24,,12,12,51,0,12,4,0,0,0,94,23.5,36,0,150,3,1,0,,51,36,,15,15,66,0,15,4,0,1,0,134,33.5,51,0,200,4,1,0,,66,35,,17,17,83,0,17,4,0,0,0,137,34.25,52,0,270,5,1,0,,83,31,,25,25,108,0,25,4,0,0,0,148,37.0,56,0,341,6,1,0,,108,40,,39,39,147,0,39,4,0,0,0,210,52.5,79,0,417,7,1,0,,147,56,,10,10,157,0,10,4,0,0,0,174,43.5,66,0,523,8,1,0,,157,53,,23,23,180,0,23,4,0,0,0,201,50.25,76,0,613,9,1,0,,180,57,,30,30,210,0,30,4,0,0,0,230,57.5,87,0,716,10,1,0,,,,,,,,0,0,4,0,0,0,,,,0,,11,1,0,,,,,,,,0,0,4,0,0,0,,,,0,,12,1,0,,,,,,,,0,0,4,0,0,0,,,,0,,13,1,0,,,,,,,,0,0,4,0,0,0,,,,0,,14,1,0,,,,,,,,0,0,4,0,0,0,,,,0,,15,9,1,4,0,2,0,5,4,3,4,2,4,2,5,5,31,diverse,uni,31202,2,lorem ipsum 1,lorem ipsum 2,0,1,1
10,vqlbhyyd,,1,82,82,Outro,Outro_Final,2021-03-17 13:35:44.427313+00:00,1,,,226,13.30,txjh5i67,,,,,0,0.05,2.00,10,0.33,10,1,1,Chrome Canary,20,20,25,25,65,58,,,0,1,1,2,0,6,20,13,20,10,10,30,0,34,4,0,0,0,59,14.75,23,0,80,1,2,0,,30,21,,5,5,35,0,5,4,0,0,0,67,16.75,26,0,113,2,2,0,,35,16,,20,20,55,0,20,4,0,0,0,94,23.5,36,0,150,3,2,0,,55,39,,12,12,67,0,12,4,0,1,0,134,33.5,51,0,200,4,2,0,,67,24,,28,28,95,0,28,4,0,0,0,137,34.25,52,0,270,5,2,0,,95,39,,17,17,112,0,17,4,0,0,0,148,37.0,56,0,341,6,2,0,,112,62,,17,17,129,0,17,4,0,0,0,210,52.5,79,0,417,7,2,0,,129,34,,32,32,161,0,32,4,0,0,0,174,43.5,66,0,523,8,2,0,,161,45,,31,31,192,0,31,4,0,0,0,201,50.25,76,0,613,9,2,0,,192,57,,30,30,222,0,30,4,0,0,0,230,57.5,87,0,716,10,2,0,,,,,,,,0,0,4,0,0,0,,,,0,,11,2,0,,,,,,,,0,0,4,0,0,0,,,,0,,12,2,0,,,,,,,,0,0,4,0,0,0,,,,0,,13,2,0,,,,,,,,0,0,4,0,0,0,,,,0,,14,2,0,,,,,,,,0,0,4,0,0,0,,,,0,,15,10,1,3,4,0,1,4,3,1,4,5,6,0,3,6,18,diverse,uni,25074,1,lorem ipsum 1,lorem ipsum 2,0,1,1
